iso3,name,year,disease_short,disease_description,cases
AND,Andorra,2001,crs,Congenital rubella syndrome,0
AND,Andorra,2001,diphtheria,Diphtheria,0
AND,Andorra,2001,measles,Measles,5
AND,Andorra,2001,mumps,Mumps,4
AND,Andorra,2001,ntetanus,Neonatal tetanus,0
AND,Andorra,2001,pertussis,Pertussis,0
AND,Andorra,2001,poliomyelitis,Poliomyelitis,0
AND,Andorra,2001,rubella,Rubella,0
AND,Andorra,2001,ttetanus,Total tetanus,0
AND,Andorra,2001,yfever,Yellow fever,0
AND,Andorra,2000,diphtheria,Diphtheria,0
AND,Andorra,2000,measles,Measles,2
AND,Andorra,2000,ntetanus,Neonatal tetanus,0
AND,Andorra,2000,pertussis,Pertussis,0
AND,Andorra,2000,poliomyelitis,Poliomyelitis,0
AND,Andorra,2000,ttetanus,Total tetanus,0
AND,Andorra,2000,yfever,Yellow fever,0
AND,Andorra,1999,crs,Congenital rubella syndrome,
AND,Andorra,1999,diphtheria,Diphtheria,0
AND,Andorra,1999,measles,Measles,2
AND,Andorra,1999,mumps,Mumps,
AND,Andorra,1999,ntetanus,Neonatal tetanus,0
AND,Andorra,1999,pertussis,Pertussis,0
AND,Andorra,1999,poliomyelitis,Poliomyelitis,0
AND,Andorra,1999,rubella,Rubella,
AND,Andorra,1999,ttetanus,Total tetanus,0
AND,Andorra,1999,yfever,Yellow fever,0
AND,Andorra,1998,diphtheria,Diphtheria,
AND,Andorra,1998,measles,Measles,
AND,Andorra,1998,ntetanus,Neonatal tetanus,
AND,Andorra,1998,pertussis,Pertussis,
AND,Andorra,1998,poliomyelitis,Poliomyelitis,
AND,Andorra,1998,ttetanus,Total tetanus,
AND,Andorra,1998,yfever,Yellow fever,
AND,Andorra,1997,diphtheria,Diphtheria,0
AND,Andorra,1997,measles,Measles,5
AND,Andorra,1997,ntetanus,Neonatal tetanus,0
AND,Andorra,1997,pertussis,Pertussis,0
AND,Andorra,1997,poliomyelitis,Poliomyelitis,
AND,Andorra,1997,ttetanus,Total tetanus,0
AND,Andorra,1997,yfever,Yellow fever,
ARE,United Arab Emirates,2023,crs,Congenital rubella syndrome,0
ARE,United Arab Emirates,2023,diphtheria,Diphtheria,0
ARE,United Arab Emirates,2023,invasive_mening,Invasive meningococcal disease,0
ARE,United Arab Emirates,2023,japenc,Japanese encephalitis,0
ARE,United Arab Emirates,2023,measles,Measles,484
ARE,United Arab Emirates,2023,mumps,Mumps,247
ARE,United Arab Emirates,2023,ntetanus,Neonatal tetanus,0
ARE,United Arab Emirates,2023,pertussis,Pertussis,91
ARE,United Arab Emirates,2023,poliomyelitis,Poliomyelitis,
ARE,United Arab Emirates,2023,rubella,Rubella,20
ARE,United Arab Emirates,2023,ttetanus,Total tetanus,0
ARE,United Arab Emirates,2023,typhoid,Typhoid,426
ARE,United Arab Emirates,2023,yfever,Yellow fever,0
ARE,United Arab Emirates,2022,crs,Congenital rubella syndrome,0
ARE,United Arab Emirates,2022,diphtheria,Diphtheria,0
ARE,United Arab Emirates,2022,invasive_mening,Invasive meningococcal disease,0
ARE,United Arab Emirates,2022,japenc,Japanese encephalitis,0
ARE,United Arab Emirates,2022,measles,Measles,98
ARE,United Arab Emirates,2022,mumps,Mumps,21
ARE,United Arab Emirates,2022,ntetanus,Neonatal tetanus,0
ARE,United Arab Emirates,2022,pertussis,Pertussis,0
ARE,United Arab Emirates,2022,poliomyelitis,Poliomyelitis,
ARE,United Arab Emirates,2022,rubella,Rubella,4
ARE,United Arab Emirates,2022,ttetanus,Total tetanus,1
ARE,United Arab Emirates,2022,typhoid,Typhoid,82
ARE,United Arab Emirates,2022,yfever,Yellow fever,0
ARE,United Arab Emirates,2021,crs,Congenital rubella syndrome,0
ARE,United Arab Emirates,2021,diphtheria,Diphtheria,0
ARE,United Arab Emirates,2021,invasive_mening,Invasive meningococcal disease,0
ARE,United Arab Emirates,2021,japenc,Japanese encephalitis,0
ARE,United Arab Emirates,2021,measles,Measles,35
ARE,United Arab Emirates,2021,mumps,Mumps,98
ARE,United Arab Emirates,2021,ntetanus,Neonatal tetanus,0
ARE,United Arab Emirates,2021,pertussis,Pertussis,40
ARE,United Arab Emirates,2021,poliomyelitis,Poliomyelitis,0
ARE,United Arab Emirates,2021,rubella,Rubella,3
ARE,United Arab Emirates,2021,ttetanus,Total tetanus,0
ARE,United Arab Emirates,2021,typhoid,Typhoid,206
ARE,United Arab Emirates,2021,yfever,Yellow fever,0
ARE,United Arab Emirates,2020,crs,Congenital rubella syndrome,0
ARE,United Arab Emirates,2020,diphtheria,Diphtheria,0
ARE,United Arab Emirates,2020,invasive_mening,Invasive meningococcal disease,0
ARE,United Arab Emirates,2020,japenc,Japanese encephalitis,
ARE,United Arab Emirates,2020,measles,Measles,50
ARE,United Arab Emirates,2020,mumps,Mumps,78
ARE,United Arab Emirates,2020,ntetanus,Neonatal tetanus,0
ARE,United Arab Emirates,2020,pertussis,Pertussis,24
ARE,United Arab Emirates,2020,poliomyelitis,Poliomyelitis,0
ARE,United Arab Emirates,2020,rubella,Rubella,15
ARE,United Arab Emirates,2020,ttetanus,Total tetanus,0
ARE,United Arab Emirates,2020,typhoid,Typhoid,135
ARE,United Arab Emirates,2020,yfever,Yellow fever,0
ARE,United Arab Emirates,2019,crs,Congenital rubella syndrome,0
ARE,United Arab Emirates,2019,diphtheria,Diphtheria,0
ARE,United Arab Emirates,2019,japenc,Japanese encephalitis,0
ARE,United Arab Emirates,2019,measles,Measles,187
ARE,United Arab Emirates,2019,mumps,Mumps,116
ARE,United Arab Emirates,2019,ntetanus,Neonatal tetanus,0
ARE,United Arab Emirates,2019,pertussis,Pertussis,12
ARE,United Arab Emirates,2019,poliomyelitis,Poliomyelitis,0
ARE,United Arab Emirates,2019,rubella,Rubella,116
ARE,United Arab Emirates,2019,ttetanus,Total tetanus,0
ARE,United Arab Emirates,2019,typhoid,Typhoid,233
ARE,United Arab Emirates,2019,yfever,Yellow fever,0
ARE,United Arab Emirates,2018,crs,Congenital rubella syndrome,
ARE,United Arab Emirates,2018,diphtheria,Diphtheria,
ARE,United Arab Emirates,2018,japenc,Japanese encephalitis,
ARE,United Arab Emirates,2018,measles,Measles,172
ARE,United Arab Emirates,2018,mumps,Mumps,104
ARE,United Arab Emirates,2018,ntetanus,Neonatal tetanus,0
ARE,United Arab Emirates,2018,pertussis,Pertussis,29
ARE,United Arab Emirates,2018,poliomyelitis,Poliomyelitis,0
ARE,United Arab Emirates,2018,rubella,Rubella,12
ARE,United Arab Emirates,2018,ttetanus,Total tetanus,0
ARE,United Arab Emirates,2018,typhoid,Typhoid,
ARE,United Arab Emirates,2018,yfever,Yellow fever,
ARE,United Arab Emirates,2017,crs,Congenital rubella syndrome,
ARE,United Arab Emirates,2017,diphtheria,Diphtheria,
ARE,United Arab Emirates,2017,japenc,Japanese encephalitis,
ARE,United Arab Emirates,2017,measles,Measles,121
ARE,United Arab Emirates,2017,mumps,Mumps,
ARE,United Arab Emirates,2017,ntetanus,Neonatal tetanus,
ARE,United Arab Emirates,2017,pertussis,Pertussis,
ARE,United Arab Emirates,2017,poliomyelitis,Poliomyelitis,0
ARE,United Arab Emirates,2017,rubella,Rubella,38
ARE,United Arab Emirates,2017,ttetanus,Total tetanus,
ARE,United Arab Emirates,2017,yfever,Yellow fever,
ARE,United Arab Emirates,2016,crs,Congenital rubella syndrome,
ARE,United Arab Emirates,2016,diphtheria,Diphtheria,
ARE,United Arab Emirates,2016,japenc,Japanese encephalitis,
ARE,United Arab Emirates,2016,measles,Measles,223
ARE,United Arab Emirates,2016,mumps,Mumps,
ARE,United Arab Emirates,2016,ntetanus,Neonatal tetanus,
ARE,United Arab Emirates,2016,pertussis,Pertussis,
ARE,United Arab Emirates,2016,poliomyelitis,Poliomyelitis,0
ARE,United Arab Emirates,2016,rubella,Rubella,132
ARE,United Arab Emirates,2016,ttetanus,Total tetanus,
ARE,United Arab Emirates,2016,yfever,Yellow fever,
ARE,United Arab Emirates,2015,crs,Congenital rubella syndrome,
ARE,United Arab Emirates,2015,diphtheria,Diphtheria,
ARE,United Arab Emirates,2015,japenc,Japanese encephalitis,
ARE,United Arab Emirates,2015,measles,Measles,347
ARE,United Arab Emirates,2015,mumps,Mumps,
ARE,United Arab Emirates,2015,ntetanus,Neonatal tetanus,
ARE,United Arab Emirates,2015,pertussis,Pertussis,
ARE,United Arab Emirates,2015,poliomyelitis,Poliomyelitis,0
ARE,United Arab Emirates,2015,rubella,Rubella,177
ARE,United Arab Emirates,2015,ttetanus,Total tetanus,
ARE,United Arab Emirates,2015,yfever,Yellow fever,
ARE,United Arab Emirates,2014,crs,Congenital rubella syndrome,
ARE,United Arab Emirates,2014,diphtheria,Diphtheria,0
ARE,United Arab Emirates,2014,japenc,Japanese encephalitis,
ARE,United Arab Emirates,2014,measles,Measles,344
ARE,United Arab Emirates,2014,mumps,Mumps,354
ARE,United Arab Emirates,2014,ntetanus,Neonatal tetanus,0
ARE,United Arab Emirates,2014,pertussis,Pertussis,18
ARE,United Arab Emirates,2014,poliomyelitis,Poliomyelitis,0
ARE,United Arab Emirates,2014,rubella,Rubella,14
ARE,United Arab Emirates,2014,ttetanus,Total tetanus,0
ARE,United Arab Emirates,2014,yfever,Yellow fever,
ARE,United Arab Emirates,2013,poliomyelitis,Poliomyelitis,0
ARE,United Arab Emirates,2012,crs,Congenital rubella syndrome,
ARE,United Arab Emirates,2012,diphtheria,Diphtheria,0
ARE,United Arab Emirates,2012,japenc,Japanese encephalitis,
ARE,United Arab Emirates,2012,measles,Measles,132
ARE,United Arab Emirates,2012,mumps,Mumps,377
ARE,United Arab Emirates,2012,ntetanus,Neonatal tetanus,0
ARE,United Arab Emirates,2012,pertussis,Pertussis,61
ARE,United Arab Emirates,2012,poliomyelitis,Poliomyelitis,0
ARE,United Arab Emirates,2012,rubella,Rubella,30
ARE,United Arab Emirates,2012,ttetanus,Total tetanus,3
ARE,United Arab Emirates,2012,yfever,Yellow fever,
ARE,United Arab Emirates,2011,poliomyelitis,Poliomyelitis,0
ARE,United Arab Emirates,2010,crs,Congenital rubella syndrome,
ARE,United Arab Emirates,2010,diphtheria,Diphtheria,1
ARE,United Arab Emirates,2010,japenc,Japanese encephalitis,
ARE,United Arab Emirates,2010,measles,Measles,87
ARE,United Arab Emirates,2010,mumps,Mumps,396
ARE,United Arab Emirates,2010,ntetanus,Neonatal tetanus,0
ARE,United Arab Emirates,2010,pertussis,Pertussis,79
ARE,United Arab Emirates,2010,poliomyelitis,Poliomyelitis,0
ARE,United Arab Emirates,2010,rubella,Rubella,34
ARE,United Arab Emirates,2010,ttetanus,Total tetanus,4
ARE,United Arab Emirates,2010,yfever,Yellow fever,0
ARE,United Arab Emirates,2009,poliomyelitis,Poliomyelitis,0
ARE,United Arab Emirates,2008,crs,Congenital rubella syndrome,
ARE,United Arab Emirates,2008,diphtheria,Diphtheria,0
ARE,United Arab Emirates,2008,japenc,Japanese encephalitis,0
ARE,United Arab Emirates,2008,measles,Measles,55
ARE,United Arab Emirates,2008,mumps,Mumps,477
ARE,United Arab Emirates,2008,ntetanus,Neonatal tetanus,0
ARE,United Arab Emirates,2008,pertussis,Pertussis,51
ARE,United Arab Emirates,2008,poliomyelitis,Poliomyelitis,0
ARE,United Arab Emirates,2008,rubella,Rubella,70
ARE,United Arab Emirates,2008,ttetanus,Total tetanus,3
ARE,United Arab Emirates,2008,yfever,Yellow fever,0
ARE,United Arab Emirates,2007,japenc,Japanese encephalitis,
ARE,United Arab Emirates,2007,poliomyelitis,Poliomyelitis,0
ARE,United Arab Emirates,2006,japenc,Japanese encephalitis,
ARE,United Arab Emirates,2006,poliomyelitis,Poliomyelitis,0
ARE,United Arab Emirates,2005,crs,Congenital rubella syndrome,
ARE,United Arab Emirates,2005,diphtheria,Diphtheria,0
ARE,United Arab Emirates,2005,measles,Measles,29
ARE,United Arab Emirates,2005,mumps,Mumps,222
ARE,United Arab Emirates,2005,ntetanus,Neonatal tetanus,0
ARE,United Arab Emirates,2005,pertussis,Pertussis,34
ARE,United Arab Emirates,2005,poliomyelitis,Poliomyelitis,0
ARE,United Arab Emirates,2005,rubella,Rubella,43
ARE,United Arab Emirates,2005,ttetanus,Total tetanus,1
ARE,United Arab Emirates,2005,yfever,Yellow fever,0
ARE,United Arab Emirates,2004,crs,Congenital rubella syndrome,
ARE,United Arab Emirates,2004,diphtheria,Diphtheria,0
ARE,United Arab Emirates,2004,measles,Measles,22
ARE,United Arab Emirates,2004,mumps,Mumps,248
ARE,United Arab Emirates,2004,ntetanus,Neonatal tetanus,0
ARE,United Arab Emirates,2004,pertussis,Pertussis,18
ARE,United Arab Emirates,2004,poliomyelitis,Poliomyelitis,0
ARE,United Arab Emirates,2004,rubella,Rubella,10
ARE,United Arab Emirates,2004,ttetanus,Total tetanus,9
ARE,United Arab Emirates,2004,yfever,Yellow fever,0
ARE,United Arab Emirates,2003,crs,Congenital rubella syndrome,0
ARE,United Arab Emirates,2003,diphtheria,Diphtheria,0
ARE,United Arab Emirates,2003,measles,Measles,42
ARE,United Arab Emirates,2003,mumps,Mumps,333
ARE,United Arab Emirates,2003,ntetanus,Neonatal tetanus,0
ARE,United Arab Emirates,2003,pertussis,Pertussis,24
ARE,United Arab Emirates,2003,poliomyelitis,Poliomyelitis,0
ARE,United Arab Emirates,2003,rubella,Rubella,60
ARE,United Arab Emirates,2003,ttetanus,Total tetanus,5
ARE,United Arab Emirates,2003,yfever,Yellow fever,0
ARE,United Arab Emirates,2002,crs,Congenital rubella syndrome,
ARE,United Arab Emirates,2002,diphtheria,Diphtheria,0
ARE,United Arab Emirates,2002,measles,Measles,53
ARE,United Arab Emirates,2002,mumps,Mumps,352
ARE,United Arab Emirates,2002,ntetanus,Neonatal tetanus,0
ARE,United Arab Emirates,2002,pertussis,Pertussis,18
ARE,United Arab Emirates,2002,poliomyelitis,Poliomyelitis,0
ARE,United Arab Emirates,2002,rubella,Rubella,29
ARE,United Arab Emirates,2002,ttetanus,Total tetanus,4
ARE,United Arab Emirates,2002,yfever,Yellow fever,0
ARE,United Arab Emirates,2001,crs,Congenital rubella syndrome,
ARE,United Arab Emirates,2001,diphtheria,Diphtheria,0
ARE,United Arab Emirates,2001,measles,Measles,30
ARE,United Arab Emirates,2001,mumps,Mumps,423
ARE,United Arab Emirates,2001,ntetanus,Neonatal tetanus,0
ARE,United Arab Emirates,2001,pertussis,Pertussis,7
ARE,United Arab Emirates,2001,poliomyelitis,Poliomyelitis,0
ARE,United Arab Emirates,2001,rubella,Rubella,59
ARE,United Arab Emirates,2001,ttetanus,Total tetanus,6
ARE,United Arab Emirates,2001,yfever,Yellow fever,0
ARE,United Arab Emirates,2000,crs,Congenital rubella syndrome,0
ARE,United Arab Emirates,2000,diphtheria,Diphtheria,0
ARE,United Arab Emirates,2000,measles,Measles,69
ARE,United Arab Emirates,2000,mumps,Mumps,732
ARE,United Arab Emirates,2000,ntetanus,Neonatal tetanus,0
ARE,United Arab Emirates,2000,pertussis,Pertussis,37
ARE,United Arab Emirates,2000,poliomyelitis,Poliomyelitis,0
ARE,United Arab Emirates,2000,rubella,Rubella,52
ARE,United Arab Emirates,2000,ttetanus,Total tetanus,6
ARE,United Arab Emirates,2000,yfever,Yellow fever,0
ARE,United Arab Emirates,1999,crs,Congenital rubella syndrome,
ARE,United Arab Emirates,1999,diphtheria,Diphtheria,1
ARE,United Arab Emirates,1999,measles,Measles,117
ARE,United Arab Emirates,1999,mumps,Mumps,1236
ARE,United Arab Emirates,1999,ntetanus,Neonatal tetanus,0
ARE,United Arab Emirates,1999,pertussis,Pertussis,19
ARE,United Arab Emirates,1999,poliomyelitis,Poliomyelitis,0
ARE,United Arab Emirates,1999,rubella,Rubella,92
ARE,United Arab Emirates,1999,ttetanus,Total tetanus,3
ARE,United Arab Emirates,1999,yfever,Yellow fever,0
ARE,United Arab Emirates,1998,diphtheria,Diphtheria,0
ARE,United Arab Emirates,1998,measles,Measles,296
ARE,United Arab Emirates,1998,ntetanus,Neonatal tetanus,0
ARE,United Arab Emirates,1998,pertussis,Pertussis,28
ARE,United Arab Emirates,1998,poliomyelitis,Poliomyelitis,0
ARE,United Arab Emirates,1998,ttetanus,Total tetanus,4
ARE,United Arab Emirates,1998,yfever,Yellow fever,
ARE,United Arab Emirates,1997,diphtheria,Diphtheria,0
ARE,United Arab Emirates,1997,measles,Measles,243
ARE,United Arab Emirates,1997,ntetanus,Neonatal tetanus,0
ARE,United Arab Emirates,1997,pertussis,Pertussis,16
ARE,United Arab Emirates,1997,poliomyelitis,Poliomyelitis,0
ARE,United Arab Emirates,1997,ttetanus,Total tetanus,0
ARE,United Arab Emirates,1997,yfever,Yellow fever,
ARE,United Arab Emirates,1996,diphtheria,Diphtheria,0
ARE,United Arab Emirates,1996,measles,Measles,425
ARE,United Arab Emirates,1996,ntetanus,Neonatal tetanus,0
ARE,United Arab Emirates,1996,pertussis,Pertussis,19
ARE,United Arab Emirates,1996,poliomyelitis,Poliomyelitis,0
ARE,United Arab Emirates,1996,ttetanus,Total tetanus,3
ARE,United Arab Emirates,1996,yfever,Yellow fever,
ARE,United Arab Emirates,1995,diphtheria,Diphtheria,0
ARE,United Arab Emirates,1995,measles,Measles,671
ARE,United Arab Emirates,1995,ntetanus,Neonatal tetanus,0
ARE,United Arab Emirates,1995,pertussis,Pertussis,29
ARE,United Arab Emirates,1995,poliomyelitis,Poliomyelitis,0
ARE,United Arab Emirates,1995,ttetanus,Total tetanus,7
ARE,United Arab Emirates,1995,yfever,Yellow fever,
ARE,United Arab Emirates,1994,diphtheria,Diphtheria,2
ARE,United Arab Emirates,1994,measles,Measles,518
ARE,United Arab Emirates,1994,ntetanus,Neonatal tetanus,0
ARE,United Arab Emirates,1994,pertussis,Pertussis,43
ARE,United Arab Emirates,1994,poliomyelitis,Poliomyelitis,0
ARE,United Arab Emirates,1994,ttetanus,Total tetanus,8
ARE,United Arab Emirates,1994,yfever,Yellow fever,
ARE,United Arab Emirates,1993,diphtheria,Diphtheria,3
ARE,United Arab Emirates,1993,measles,Measles,745
ARE,United Arab Emirates,1993,ntetanus,Neonatal tetanus,0
ARE,United Arab Emirates,1993,pertussis,Pertussis,23
ARE,United Arab Emirates,1993,poliomyelitis,Poliomyelitis,0
ARE,United Arab Emirates,1993,ttetanus,Total tetanus,3
ARE,United Arab Emirates,1993,yfever,Yellow fever,
ARE,United Arab Emirates,1992,diphtheria,Diphtheria,7
ARE,United Arab Emirates,1992,measles,Measles,1063
ARE,United Arab Emirates,1992,ntetanus,Neonatal tetanus,0
ARE,United Arab Emirates,1992,pertussis,Pertussis,32
ARE,United Arab Emirates,1992,poliomyelitis,Poliomyelitis,2
ARE,United Arab Emirates,1992,ttetanus,Total tetanus,8
ARE,United Arab Emirates,1992,yfever,Yellow fever,
ARE,United Arab Emirates,1991,diphtheria,Diphtheria,9
ARE,United Arab Emirates,1991,measles,Measles,1148
ARE,United Arab Emirates,1991,ntetanus,Neonatal tetanus,0
ARE,United Arab Emirates,1991,pertussis,Pertussis,69
ARE,United Arab Emirates,1991,poliomyelitis,Poliomyelitis,0
ARE,United Arab Emirates,1991,ttetanus,Total tetanus,3
ARE,United Arab Emirates,1991,yfever,Yellow fever,
ARE,United Arab Emirates,1990,diphtheria,Diphtheria,0
ARE,United Arab Emirates,1990,measles,Measles,1187
ARE,United Arab Emirates,1990,ntetanus,Neonatal tetanus,0
ARE,United Arab Emirates,1990,pertussis,Pertussis,96
ARE,United Arab Emirates,1990,poliomyelitis,Poliomyelitis,0
ARE,United Arab Emirates,1990,ttetanus,Total tetanus,3
ARE,United Arab Emirates,1990,yfever,Yellow fever,
ARE,United Arab Emirates,1989,diphtheria,Diphtheria,4
ARE,United Arab Emirates,1989,measles,Measles,1068
ARE,United Arab Emirates,1989,ntetanus,Neonatal tetanus,0
ARE,United Arab Emirates,1989,pertussis,Pertussis,58
ARE,United Arab Emirates,1989,poliomyelitis,Poliomyelitis,0
ARE,United Arab Emirates,1989,ttetanus,Total tetanus,6
ARE,United Arab Emirates,1989,yfever,Yellow fever,
ARE,United Arab Emirates,1988,diphtheria,Diphtheria,15
ARE,United Arab Emirates,1988,measles,Measles,1187
ARE,United Arab Emirates,1988,ntetanus,Neonatal tetanus,2
ARE,United Arab Emirates,1988,pertussis,Pertussis,73
ARE,United Arab Emirates,1988,poliomyelitis,Poliomyelitis,9
ARE,United Arab Emirates,1988,ttetanus,Total tetanus,12
ARE,United Arab Emirates,1988,yfever,Yellow fever,
ARE,United Arab Emirates,1987,diphtheria,Diphtheria,12
ARE,United Arab Emirates,1987,measles,Measles,2913
ARE,United Arab Emirates,1987,ntetanus,Neonatal tetanus,10
ARE,United Arab Emirates,1987,pertussis,Pertussis,90
ARE,United Arab Emirates,1987,poliomyelitis,Poliomyelitis,
ARE,United Arab Emirates,1987,ttetanus,Total tetanus,10
ARE,United Arab Emirates,1987,yfever,Yellow fever,
ARE,United Arab Emirates,1986,diphtheria,Diphtheria,26
ARE,United Arab Emirates,1986,measles,Measles,2158
ARE,United Arab Emirates,1986,ntetanus,Neonatal tetanus,6
ARE,United Arab Emirates,1986,pertussis,Pertussis,157
ARE,United Arab Emirates,1986,poliomyelitis,Poliomyelitis,6
ARE,United Arab Emirates,1986,ttetanus,Total tetanus,6
ARE,United Arab Emirates,1986,yfever,Yellow fever,
ARE,United Arab Emirates,1985,diphtheria,Diphtheria,12
ARE,United Arab Emirates,1985,measles,Measles,2400
ARE,United Arab Emirates,1985,ntetanus,Neonatal tetanus,8
ARE,United Arab Emirates,1985,pertussis,Pertussis,49
ARE,United Arab Emirates,1985,poliomyelitis,Poliomyelitis,7
ARE,United Arab Emirates,1985,ttetanus,Total tetanus,8
ARE,United Arab Emirates,1985,yfever,Yellow fever,
ARE,United Arab Emirates,1984,diphtheria,Diphtheria,12
ARE,United Arab Emirates,1984,measles,Measles,1749
ARE,United Arab Emirates,1984,ntetanus,Neonatal tetanus,5
ARE,United Arab Emirates,1984,pertussis,Pertussis,122
ARE,United Arab Emirates,1984,poliomyelitis,Poliomyelitis,21
ARE,United Arab Emirates,1984,ttetanus,Total tetanus,9
ARE,United Arab Emirates,1984,yfever,Yellow fever,
ARE,United Arab Emirates,1983,diphtheria,Diphtheria,2
ARE,United Arab Emirates,1983,measles,Measles,2105
ARE,United Arab Emirates,1983,ntetanus,Neonatal tetanus,7
ARE,United Arab Emirates,1983,pertussis,Pertussis,74
ARE,United Arab Emirates,1983,poliomyelitis,Poliomyelitis,13
ARE,United Arab Emirates,1983,ttetanus,Total tetanus,10
ARE,United Arab Emirates,1983,yfever,Yellow fever,
ARE,United Arab Emirates,1982,diphtheria,Diphtheria,1
ARE,United Arab Emirates,1982,measles,Measles,1691
ARE,United Arab Emirates,1982,ntetanus,Neonatal tetanus,7
ARE,United Arab Emirates,1982,pertussis,Pertussis,239
ARE,United Arab Emirates,1982,poliomyelitis,Poliomyelitis,58
ARE,United Arab Emirates,1982,ttetanus,Total tetanus,19
ARE,United Arab Emirates,1982,yfever,Yellow fever,
ARE,United Arab Emirates,1981,diphtheria,Diphtheria,3
ARE,United Arab Emirates,1981,measles,Measles,2820
ARE,United Arab Emirates,1981,ntetanus,Neonatal tetanus,3
ARE,United Arab Emirates,1981,pertussis,Pertussis,170
ARE,United Arab Emirates,1981,poliomyelitis,Poliomyelitis,37
ARE,United Arab Emirates,1981,ttetanus,Total tetanus,4
ARE,United Arab Emirates,1981,yfever,Yellow fever,
ARE,United Arab Emirates,1980,diphtheria,Diphtheria,20
ARE,United Arab Emirates,1980,measles,Measles,2796
ARE,United Arab Emirates,1980,ntetanus,Neonatal tetanus,
ARE,United Arab Emirates,1980,pertussis,Pertussis,228
ARE,United Arab Emirates,1980,poliomyelitis,Poliomyelitis,48
ARE,United Arab Emirates,1980,ttetanus,Total tetanus,14
ARE,United Arab Emirates,1980,yfever,Yellow fever,
ARG,Argentina,2023,crs,Congenital rubella syndrome,0
ARG,Argentina,2023,diphtheria,Diphtheria,0
ARG,Argentina,2023,invasive_mening,Invasive meningococcal disease,73
ARG,Argentina,2023,measles,Measles,0
ARG,Argentina,2023,mumps,Mumps,
ARG,Argentina,2023,ntetanus,Neonatal tetanus,0
ARG,Argentina,2023,pertussis,Pertussis,605
ARG,Argentina,2023,poliomyelitis,Poliomyelitis,0
ARG,Argentina,2023,rubella,Rubella,0
ARG,Argentina,2023,ttetanus,Total tetanus,5
ARG,Argentina,2023,typhoid,Typhoid,
ARG,Argentina,2023,yfever,Yellow fever,0
ARG,Argentina,2022,crs,Congenital rubella syndrome,0
ARG,Argentina,2022,diphtheria,Diphtheria,0
ARG,Argentina,2022,invasive_mening,Invasive meningococcal disease,56
