age,status,value,iso,disease,R0,prop
25,Vaccine and exposure protected,5,NGA,measles,15,0.00000118842474300315
25,Vaccine protected,1498444.5,NGA,measles,15,0.356157703963397
26,Exposure protected,28670,NGA,measles,15,0.00706793836964825
26,Susceptible,2630444.5,NGA,measles,15,0.648476442650164
26,Vaccine and exposure protected,15.5,NGA,measles,15,0.00000382117351690087
26,Vaccine protected,1397215.5,NGA,measles,15,0.344451797806671
27,Exposure protected,30884,NGA,measles,15,0.00790383345135511
27,Susceptible,2561613,NGA,measles,15,0.655568013172715
27,Vaccine and exposure protected,38.5,NGA,measles,15,0.00000985292021361131
27,Vaccine protected,1314935.5,NGA,measles,15,0.336518300455717
28,Exposure protected,33306,NGA,measles,15,0.00883699673182888
28,Susceptible,2487436.5,NGA,measles,15,0.659985234526268
28,Vaccine and exposure protected,74.5,NGA,measles,15,0.0000197668965508092
28,Vaccine protected,1248110.5,NGA,measles,15,0.331158001845353
29,Exposure protected,35717,NGA,measles,15,0.00982740342430682
29,Susceptible,2407266,NGA,measles,15,0.662350537044471
29,Vaccine and exposure protected,139.5,NGA,measles,15,0.0000383829206733713
29,Vaccine protected,1191306.5,NGA,measles,15,0.327783676610549
30,Exposure protected,38447.5,NGA,measles,15,0.0109497979638032
30,Susceptible,2332546,NGA,measles,15,0.664306065187005
30,Vaccine and exposure protected,264,NGA,measles,15,0.0000751868564261409
30,Vaccine protected,1139994.5,NGA,measles,15,0.324668949992766
31,Exposure protected,41620,NGA,measles,15,0.0122566504918342
31,Susceptible,2262369,NGA,measles,15,0.66624377983086
31,Vaccine and exposure protected,418.5,NGA,measles,15,0.000123243830630288
31,Vaccine protected,1091300,NGA,measles,15,0.321376325846676
32,Exposure protected,45590,NGA,measles,15,0.0138960094464822
32,Susceptible,2194692.5,NGA,measles,15,0.668950816234343
32,Vaccine and exposure protected,662,NGA,measles,15,0.000201780176652144
32,Vaccine protected,1039853.5,NGA,measles,15,0.316951394142523
33,Exposure protected,50331,NGA,measles,15,0.015858322113838
33,Susceptible,2132762,NGA,measles,15,0.671991949060288
33,Vaccine and exposure protected,964.5,NGA,measles,15,0.000303895247040527
33,Vaccine protected,989733.5,NGA,measles,15,0.311845833578834
34,Exposure protected,56863.5,NGA,measles,15,0.0185222161708603
34,Susceptible,2072575.5,NGA,measles,15,0.675102507609081
34,Vaccine and exposure protected,1368.5,NGA,measles,15,0.000445763149117138
34,Vaccine protected,939208.5,NGA,measles,15,0.305929513070942
35,Exposure protected,64784.5,NGA,measles,15,0.0218064393867357
35,Susceptible,2013129,NGA,measles,15,0.677618496958065
35,Vaccine and exposure protected,1994.5,NGA,measles,15,0.000671347982261872
35,Vaccine protected,890980.5,NGA,measles,15,0.299903715672938
36,Exposure protected,75396.5,NGA,measles,15,0.0262091941880326
36,Susceptible,1954243.5,NGA,measles,15,0.679330570811649
36,Vaccine and exposure protected,2861.5,NGA,measles,15,0.000994709425093409
36,Vaccine protected,844218,NGA,measles,15,0.293465525575226
37,Exposure protected,89055.5,NGA,measles,15,0.0320090388949602
37,Susceptible,1887959,NGA,measles,15,0.678585298640626
37,Vaccine and exposure protected,3893,NGA,measles,15,0.00139925314459051
37,Vaccine protected,801291,NGA,measles,15,0.288006409319824
38,Exposure protected,105555,NGA,measles,15,0.0391929639430673
38,Susceptible,1819629,NGA,measles,15,0.675635012900948
38,Vaccine and exposure protected,5115.5,NGA,measles,15,0.00189940416892388
38,Vaccine protected,762913.5,NGA,measles,15,0.283272618987061
39,Exposure protected,125842.5,NGA,measles,15,0.0482461008328843
39,Susceptible,1744437.5,NGA,measles,15,0.668790810113154
39,Vaccine and exposure protected,6710,NGA,measles,15,0.00257251196208478
39,Vaccine protected,731355.5,NGA,measles,15,0.280390577091877
40,Exposure protected,149619.5,NGA,measles,15,0.0592924432594546
40,Susceptible,1662320,NGA,measles,15,0.658757810840543
40,Vaccine and exposure protected,8536,NGA,measles,15,0.00338271612766187
40,Vaccine protected,702940.5,NGA,measles,15,0.27856702977234
41,Exposure protected,177581,NGA,measles,15,0.0728174468931384
41,Susceptible,1572609,NGA,measles,15,0.644851489411432
41,Vaccine and exposure protected,10325.5,NGA,measles,15,0.00423399208189559
41,Vaccine protected,678199.5,NGA,measles,15,0.278097071613534
42,Exposure protected,209555.5,NGA,measles,15,0.0889816591342446
42,Susceptible,1476026,NGA,measles,15,0.626751588029341
42,Vaccine and exposure protected,12365.5,NGA,measles,15,0.00525065057239968
42,Vaccine protected,657094.5,NGA,measles,15,0.279016102264015
43,Exposure protected,244413,NGA,measles,15,0.107476638596264
43,Susceptible,1376200.5,NGA,measles,15,0.605161770341587
43,Vaccine and exposure protected,14464,NGA,measles,15,0.00636030857874323
43,Vaccine protected,639026,NGA,measles,15,0.281001282483405
44,Exposure protected,283511.5,NGA,measles,15,0.129306772777536
44,Susceptible,1271970.5,NGA,measles,15,0.580133082514215
44,Vaccine and exposure protected,16603,NGA,measles,15,0.00757246301622837
44,Vaccine protected,620464.5,NGA,measles,15,0.282987681692021
45,Exposure protected,326839.5,NGA,measles,15,0.154868345831155
45,Susceptible,1164205.5,NGA,measles,15,0.551642564599849
45,Vaccine and exposure protected,18764.5,NGA,measles,15,0.00889129702911889
45,Vaccine protected,600625,NGA,measles,15,0.284597792539877
46,Exposure protected,370879.5,NGA,measles,15,0.182729866085945
46,Susceptible,1058825.5,NGA,measles,15,0.52167629061025
46,Vaccine and exposure protected,20764.5,NGA,measles,15,0.0102305312219781
46,Vaccine protected,579190.5,NGA,measles,15,0.285363312081827
47,Exposure protected,416758.5,NGA,measles,15,0.214092248117966
47,Susceptible,952832,NGA,measles,15,0.489477587040787
47,Vaccine and exposure protected,22507,NGA,measles,15,0.0115620298767537
47,Vaccine protected,554533,NGA,measles,15,0.284868134964494
48,Exposure protected,464476.5,NGA,measles,15,0.248937940570764
48,Susceptible,850736.5,NGA,measles,15,0.45595545152097
48,Vaccine and exposure protected,23506,NGA,measles,15,0.0125981297892496
48,Vaccine protected,527113.5,NGA,measles,15,0.282508478119017
49,Exposure protected,512061,NGA,measles,15,0.286559952588931
49,Susceptible,753382,NGA,measles,15,0.421608187699033
49,Vaccine and exposure protected,24354.5,NGA,measles,15,0.0136292831622153
49,Vaccine protected,497127,NGA,measles,15,0.278202576549821
50,Exposure protected,559577.5,NGA,measles,15,0.327462644730001
50,Susceptible,661836.5,NGA,measles,15,0.387304226257931
50,Vaccine and exposure protected,24952,NGA,measles,15,0.0146018163905857
50,Vaccine protected,462462.5,NGA,measles,15,0.270631312621483
51,Exposure protected,604309,NGA,measles,15,0.370402106780011
51,Susceptible,575921,NGA,measles,15,0.353002109415631
51,Vaccine and exposure protected,24906.5,NGA,measles,15,0.0152660643354912
51,Vaccine protected,426358,NGA,measles,15,0.261329719468867
52,Exposure protected,645526,NGA,measles,15,0.414886865133779
52,Susceptible,497289.5,NGA,measles,15,0.319613589102444
52,Vaccine and exposure protected,24474,NGA,measles,15,0.0157297167539094
52,Vaccine protected,388619,NGA,measles,15,0.249769829009868
53,Exposure protected,684438.5,NGA,measles,15,0.461004257852847
53,Susceptible,426894.5,NGA,measles,15,0.287535230928655
53,Vaccine and exposure protected,23787.5,NGA,measles,15,0.0160220951680459
53,Vaccine protected,349548,NGA,measles,15,0.235438416050452
54,Exposure protected,717772.5,NGA,measles,15,0.508119750390237
54,Susceptible,362136.5,NGA,measles,15,0.256360766102343
54,Vaccine and exposure protected,22694.5,NGA,measles,15,0.0160657083898188
54,Vaccine protected,310001.5,NGA,measles,15,0.219453775117602
55,Exposure protected,744791,NGA,measles,15,0.554586638827789
55,Susceptible,304936.5,NGA,measles,15,0.227061965827877
55,Vaccine and exposure protected,21170,NGA,measles,15,0.0157636157579566
55,Vaccine protected,272068.5,NGA,measles,15,0.202587779586378
56,Exposure protected,766853,NGA,measles,15,0.601025073506447
56,Susceptible,253430.5,NGA,measles,15,0.198627487786154
56,Vaccine and exposure protected,19395,NGA,measles,15,0.0152009332957653
56,Vaccine protected,236230,NGA,measles,15,0.185146505411634
57,Exposure protected,783335.5,NGA,measles,15,0.646709674117017
57,Susceptible,208705,NGA,measles,15,0.172303620270742
57,Vaccine and exposure protected,17319.5,NGA,measles,15,0.0142987113451001
57,Vaccine protected,201903,NGA,measles,15,0.166687994267141
58,Exposure protected,793120.5,NGA,measles,15,0.690200854483296
58,Susceptible,169972,NGA,measles,15,0.147915505447451
58,Vaccine and exposure protected,15374.5,NGA,measles,15,0.0133794209546386
58,Vaccine protected,170648.5,NGA,measles,15,0.148504219114615
59,Exposure protected,797089,NGA,measles,15,0.731442409471168
59,Susceptible,136603.5,NGA,measles,15,0.125353120143666
59,Vaccine and exposure protected,13569,NGA,measles,15,0.0124514854101791
59,Vaccine protected,142488,NGA,measles,15,0.130752984974987
60,Exposure protected,794255,NGA,measles,15,0.770032846771942
60,Susceptible,108495,NGA,measles,15,0.105186260974777
60,Vaccine and exposure protected,11647.5,NGA,measles,15,0.0112922897341234
60,Vaccine protected,117058.5,NGA,measles,15,0.113488602519157
61,Exposure protected,787646,NGA,measles,15,0.805266849194065
61,Susceptible,85145,NGA,measles,15,0.0870498242543333
61,Vaccine and exposure protected,9965,NGA,measles,15,0.0101879323353624
61,Vaccine protected,95362,NGA,measles,15,0.0974953942162398
62,Exposure protected,773742,NGA,measles,15,0.838006179919486
62,Susceptible,65508.5,NGA,measles,15,0.070949396358548
62,Vaccine and exposure protected,8269,NGA,measles,15,0.0089557928893019
62,Vaccine protected,75793.5,NGA,measles,15,0.0820886308326645
63,Exposure protected,755480,NGA,measles,15,0.867028406691272
63,Susceptible,49429,NGA,measles,15,0.0567273086174921
63,Vaccine and exposure protected,6757,NGA,measles,15,0.00775468701224775
63,Vaccine protected,59678,NGA,measles,15,0.0684895976789879
64,Exposure protected,732748.5,NGA,measles,15,0.891563076619828
64,Susceptible,36967.5,NGA,measles,15,0.0449797686859045
64,Vaccine and exposure protected,5355,NGA,measles,15,0.00651563295632701
64,Vaccine protected,46798.5,NGA,measles,15,0.0569415217379402
65,Exposure protected,705467,NGA,measles,15,0.912830625444387
65,Susceptible,27071.5,NGA,measles,15,0.0350288451149632
65,Vaccine and exposure protected,4277,NGA,measles,15,0.00553417322855023
65,Vaccine protected,36019,NGA,measles,15,0.0466063562120997
66,Exposure protected,675662,NGA,measles,15,0.930988988579345
66,Susceptible,19406,NGA,measles,15,0.0267393642270407
66,Vaccine and exposure protected,3437.5,NGA,measles,15,0.00473650234620491
66,Vaccine protected,27241,NGA,measles,15,0.0375351448474088
67,Exposure protected,643551,NGA,measles,15,0.946425669559642
67,Susceptible,13464.5,NGA,measles,15,0.0198013031256043
67,Vaccine and exposure protected,2666.5,NGA,measles,15,0.00392143598235538
67,Vaccine protected,20298.5,NGA,measles,15,0.0298515913323985
68,Exposure protected,609866,NGA,measles,15,0.958866590779022
68,Susceptible,9170.5,NGA,measles,15,0.0144183903853289
68,Vaccine and exposure protected,1955.5,NGA,measles,15,0.00307455017703623
68,Vaccine protected,15036,NGA,measles,15,0.0236404686586125
69,Exposure protected,575003.5,NGA,measles,15,0.968733679042796
69,Susceptible,6270,NGA,measles,15,0.0105633446885077
69,Vaccine and exposure protected,1465.5,NGA,measles,15,0.00246899228724211
69,Vaccine protected,10823,NGA,measles,15,0.0182339839814543
70,Exposure protected,538705,NGA,measles,15,0.976660620383137
70,Susceptible,4081,NGA,measles,15,0.0073987655428919
70,Vaccine and exposure protected,1022,NGA,measles,15,0.00185286409821993
70,Vaccine protected,7770.5,NGA,measles,15,0.0140877499757514
71,Exposure protected,502295.5,NGA,measles,15,0.982784005697576
71,Susceptible,2551.5,NGA,measles,15,0.00499222746478391
71,Vaccine and exposure protected,744.5,NGA,measles,15,0.00145667777681036
71,Vaccine protected,5503,NGA,measles,15,0.0107670890608293
72,Exposure protected,463696,NGA,measles,15,0.987465447994174
72,Susceptible,1445,NGA,measles,15,0.00307720483323466
72,Vaccine and exposure protected,507,NGA,measles,15,0.00107968363352939
72,Vaccine protected,3934,NGA,measles,15,0.0083776635390624
73,Exposure protected,426900.5,NGA,measles,15,0.991182917032352
73,Susceptible,790.5,NGA,measles,15,0.00183539278102058
73,Vaccine and exposure protected,370,NGA,measles,15,0.000859070624892616
73,Vaccine protected,2637,NGA,measles,15,0.00612261956173467
74,Exposure protected,390009.5,NGA,measles,15,0.993731997008685
74,Susceptible,401,NGA,measles,15,0.0010217354469583
74,Vaccine and exposure protected,251,NGA,measles,15,0.000639540142609808
74,Vaccine protected,1808,NGA,measles,15,0.00460672740174714
75,Exposure protected,354123,NGA,measles,15,0.995591679294669
75,Susceptible,176.5,NGA,measles,15,0.000496217222251898
75,Vaccine and exposure protected,179,NGA,measles,15,0.000503245794805042
75,Vaccine protected,1212.5,NGA,measles,15,0.00340885768827437
76,Exposure protected,319559,NGA,measles,15,0.996886669141526
76,Susceptible,73,NGA,measles,15,0.000227728609888413
76,Vaccine and exposure protected,111,NGA,measles,15,0.000346272269830327
76,Vaccine protected,814,NGA,measles,15,0.00253932997875573
77,Exposure protected,287220.5,NGA,measles,15,0.997929236162624
77,Susceptible,24.5,NGA,measles,15,0.0000851236812343976
77,Vaccine and exposure protected,57,NGA,measles,15,0.000198042850218803
77,Vaccine protected,514.5,NGA,measles,15,0.00178759730592235
78,Exposure protected,255858,NGA,measles,15,0.998540385275844
78,Susceptible,7,NGA,measles,15,0.000027318992163352
78,Vaccine and exposure protected,34.5,NGA,measles,15,0.000134643604233663
78,Vaccine protected,332.5,NGA,measles,15,0.00129765212775922
79,Exposure protected,226129,NGA,measles,15,0.998970675290022
79,Susceptible,3,NGA,measles,15,0.0000132531078537917
79,Vaccine and exposure protected,16,NGA,measles,15,0.0000706832418868891
79,Vaccine protected,214,NGA,measles,15,0.000945388360237142
80,Exposure protected,197620.5,NGA,measles,15,0.999236492619007
80,Susceptible,0,NGA,measles,15,0
80,Vaccine and exposure protected,14.5,NGA,measles,15,0.0000733169339363862
80,Vaccine protected,136.5,NGA,measles,15,0.000690190447056325
81,Exposure protected,170793,NGA,measles,15,0.999473323853163
81,Susceptible,0,NGA,measles,15,0
81,Vaccine and exposure protected,12.5,NGA,measles,15,0.0000731494648385152
81,Vaccine protected,77.5,NGA,measles,15,0.000453526681998795
82,Exposure protected,145972.5,NGA,measles,15,0.999524109502746
82,Susceptible,0,NGA,measles,15,0
82,Vaccine and exposure protected,11.5,NGA,measles,15,0.000078744470768683
82,Vaccine protected,58,NGA,measles,15,0.000397146026485532
83,Exposure protected,123083,NGA,measles,15,0.999630467357273
83,Susceptible,0,NGA,measles,15,0
83,Vaccine and exposure protected,6.5,NGA,measles,15,0.0000527903775324153
83,Vaccine protected,39,NGA,measles,15,0.000316742265194492
84,Exposure protected,102845,NGA,measles,15,0.999815290091772
84,Susceptible,0,NGA,measles,15,0
84,Vaccine and exposure protected,4,NGA,measles,15,0.0000388862964691243
84,Vaccine protected,15,NGA,measles,15,0.000145823611759216
85,Exposure protected,85328.5,NGA,measles,15,0.999912112121496
85,Susceptible,0,NGA,measles,15,0
85,Vaccine and exposure protected,1.5,NGA,measles,15,0.0000175775757007594
85,Vaccine protected,6,NGA,measles,15,0.0000703103028030374
86,Exposure protected,69220,NGA,measles,15,0.999963884575102
86,Susceptible,0,NGA,measles,15,0
86,Vaccine and exposure protected,0,NGA,measles,15,0
86,Vaccine protected,2.5,NGA,measles,15,0.0000361154248979739
87,Exposure protected,55678,NGA,measles,15,0.999928163499874
87,Susceptible,0,NGA,measles,15,0
87,Vaccine and exposure protected,0,NGA,measles,15,0
87,Vaccine protected,4,NGA,measles,15,0.0000718365001257139
88,Exposure protected,44236.5,NGA,measles,15,0.999954790510528
88,Susceptible,0,NGA,measles,15,0
88,Vaccine and exposure protected,0,NGA,measles,15,0
88,Vaccine protected,2,NGA,measles,15,0.0000452094894718402
89,Exposure protected,33836.5,NGA,measles,15,0.999955671138956
89,Susceptible,0,NGA,measles,15,0
89,Vaccine and exposure protected,0,NGA,measles,15,0
89,Vaccine protected,1.5,NGA,measles,15,0.0000443288610437969
90,Exposure protected,25836,NGA,measles,15,1
90,Susceptible,0,NGA,measles,15,0
90,Vaccine and exposure protected,0,NGA,measles,15,0
90,Vaccine protected,0,NGA,measles,15,0
91,Exposure protected,19311.5,NGA,measles,15,1
91,Susceptible,0,NGA,measles,15,0
91,Vaccine and exposure protected,0,NGA,measles,15,0
91,Vaccine protected,0,NGA,measles,15,0
92,Exposure protected,14339.5,NGA,measles,15,1
92,Susceptible,0,NGA,measles,15,0
92,Vaccine and exposure protected,0,NGA,measles,15,0
92,Vaccine protected,0,NGA,measles,15,0
93,Exposure protected,10372,NGA,measles,15,1
93,Susceptible,0,NGA,measles,15,0
93,Vaccine and exposure protected,0,NGA,measles,15,0
93,Vaccine protected,0,NGA,measles,15,0
94,Exposure protected,7321.5,NGA,measles,15,1
94,Susceptible,0,NGA,measles,15,0
94,Vaccine and exposure protected,0,NGA,measles,15,0
94,Vaccine protected,0,NGA,measles,15,0
95,Exposure protected,5025.5,NGA,measles,15,1
95,Susceptible,0,NGA,measles,15,0
95,Vaccine and exposure protected,0,NGA,measles,15,0
95,Vaccine protected,0,NGA,measles,15,0
96,Exposure protected,3361.5,NGA,measles,15,1
96,Susceptible,0,NGA,measles,15,0
96,Vaccine and exposure protected,0,NGA,measles,15,0
96,Vaccine protected,0,NGA,measles,15,0
