dim1,dim2,dim3,dim4,value,iso,disease,R0
92,8,1,2,0,NGA,pertussis,13
93,8,1,2,0,NGA,pertussis,13
94,8,1,2,0,NGA,pertussis,13
95,8,1,2,0,NGA,pertussis,13
96,8,1,2,0,NGA,pertussis,13
97,8,1,2,0,NGA,pertussis,13
98,8,1,2,0,NGA,pertussis,13
99,8,1,2,0,NGA,pertussis,13
100,8,1,2,0,NGA,pertussis,13
101,8,1,2,0,NGA,pertussis,13
1,9,1,2,0,NGA,pertussis,13
2,9,1,2,0,NGA,pertussis,13
3,9,1,2,0,NGA,pertussis,13
4,9,1,2,0,NGA,pertussis,13
5,9,1,2,0,NGA,pertussis,13
6,9,1,2,0,NGA,pertussis,13
7,9,1,2,0,NGA,pertussis,13
8,9,1,2,0,NGA,pertussis,13
9,9,1,2,0,NGA,pertussis,13
10,9,1,2,0,NGA,pertussis,13
11,9,1,2,0,NGA,pertussis,13
12,9,1,2,0,NGA,pertussis,13
13,9,1,2,0,NGA,pertussis,13
14,9,1,2,0,NGA,pertussis,13
15,9,1,2,0,NGA,pertussis,13
16,9,1,2,0,NGA,pertussis,13
17,9,1,2,0,NGA,pertussis,13
18,9,1,2,0,NGA,pertussis,13
19,9,1,2,0,NGA,pertussis,13
20,9,1,2,0,NGA,pertussis,13
21,9,1,2,0,NGA,pertussis,13
22,9,1,2,0,NGA,pertussis,13
23,9,1,2,0,NGA,pertussis,13
24,9,1,2,0,NGA,pertussis,13
25,9,1,2,0,NGA,pertussis,13
26,9,1,2,0,NGA,pertussis,13
27,9,1,2,0,NGA,pertussis,13
28,9,1,2,0,NGA,pertussis,13
29,9,1,2,0,NGA,pertussis,13
30,9,1,2,0,NGA,pertussis,13
31,9,1,2,0,NGA,pertussis,13
32,9,1,2,0,NGA,pertussis,13
33,9,1,2,0,NGA,pertussis,13
34,9,1,2,0,NGA,pertussis,13
35,9,1,2,0,NGA,pertussis,13
36,9,1,2,0,NGA,pertussis,13
37,9,1,2,0,NGA,pertussis,13
38,9,1,2,0,NGA,pertussis,13
39,9,1,2,0,NGA,pertussis,13
40,9,1,2,0,NGA,pertussis,13
41,9,1,2,0,NGA,pertussis,13
42,9,1,2,0,NGA,pertussis,13
43,9,1,2,0,NGA,pertussis,13
44,9,1,2,0,NGA,pertussis,13
45,9,1,2,0,NGA,pertussis,13
46,9,1,2,0,NGA,pertussis,13
47,9,1,2,0,NGA,pertussis,13
48,9,1,2,0,NGA,pertussis,13
49,9,1,2,0,NGA,pertussis,13
50,9,1,2,0,NGA,pertussis,13
51,9,1,2,0,NGA,pertussis,13
52,9,1,2,0,NGA,pertussis,13
53,9,1,2,0,NGA,pertussis,13
54,9,1,2,0,NGA,pertussis,13
55,9,1,2,0,NGA,pertussis,13
56,9,1,2,0,NGA,pertussis,13
57,9,1,2,0,NGA,pertussis,13
58,9,1,2,0,NGA,pertussis,13
59,9,1,2,0,NGA,pertussis,13
60,9,1,2,0,NGA,pertussis,13
61,9,1,2,0,NGA,pertussis,13
62,9,1,2,0,NGA,pertussis,13
63,9,1,2,0,NGA,pertussis,13
64,9,1,2,0,NGA,pertussis,13
65,9,1,2,0,NGA,pertussis,13
66,9,1,2,0,NGA,pertussis,13
67,9,1,2,0,NGA,pertussis,13
68,9,1,2,0,NGA,pertussis,13
69,9,1,2,0,NGA,pertussis,13
70,9,1,2,0,NGA,pertussis,13
71,9,1,2,0,NGA,pertussis,13
72,9,1,2,0,NGA,pertussis,13
73,9,1,2,0,NGA,pertussis,13
74,9,1,2,0,NGA,pertussis,13
75,9,1,2,0,NGA,pertussis,13
76,9,1,2,0,NGA,pertussis,13
77,9,1,2,0,NGA,pertussis,13
78,9,1,2,0,NGA,pertussis,13
79,9,1,2,0,NGA,pertussis,13
80,9,1,2,0,NGA,pertussis,13
81,9,1,2,0,NGA,pertussis,13
82,9,1,2,0,NGA,pertussis,13
83,9,1,2,0,NGA,pertussis,13
84,9,1,2,0,NGA,pertussis,13
85,9,1,2,0,NGA,pertussis,13
86,9,1,2,0,NGA,pertussis,13
87,9,1,2,0,NGA,pertussis,13
88,9,1,2,0,NGA,pertussis,13
89,9,1,2,0,NGA,pertussis,13
90,9,1,2,0,NGA,pertussis,13
91,9,1,2,0,NGA,pertussis,13
92,9,1,2,0,NGA,pertussis,13
93,9,1,2,0,NGA,pertussis,13
94,9,1,2,0,NGA,pertussis,13
95,9,1,2,0,NGA,pertussis,13
96,9,1,2,0,NGA,pertussis,13
97,9,1,2,0,NGA,pertussis,13
98,9,1,2,0,NGA,pertussis,13
99,9,1,2,0,NGA,pertussis,13
100,9,1,2,0,NGA,pertussis,13
101,9,1,2,0,NGA,pertussis,13
1,10,1,2,0,NGA,pertussis,13
2,10,1,2,0,NGA,pertussis,13
3,10,1,2,0,NGA,pertussis,13
4,10,1,2,0,NGA,pertussis,13
5,10,1,2,0,NGA,pertussis,13
6,10,1,2,0,NGA,pertussis,13
7,10,1,2,0,NGA,pertussis,13
8,10,1,2,0,NGA,pertussis,13
9,10,1,2,0,NGA,pertussis,13
10,10,1,2,0,NGA,pertussis,13
11,10,1,2,0,NGA,pertussis,13
12,10,1,2,0,NGA,pertussis,13
13,10,1,2,0,NGA,pertussis,13
14,10,1,2,0,NGA,pertussis,13
15,10,1,2,0,NGA,pertussis,13
16,10,1,2,0,NGA,pertussis,13
17,10,1,2,0,NGA,pertussis,13
18,10,1,2,0,NGA,pertussis,13
19,10,1,2,0,NGA,pertussis,13
20,10,1,2,0,NGA,pertussis,13
21,10,1,2,0,NGA,pertussis,13
22,10,1,2,0,NGA,pertussis,13
23,10,1,2,0,NGA,pertussis,13
24,10,1,2,0,NGA,pertussis,13
25,10,1,2,0,NGA,pertussis,13
26,10,1,2,0,NGA,pertussis,13
27,10,1,2,0,NGA,pertussis,13
28,10,1,2,0,NGA,pertussis,13
29,10,1,2,0,NGA,pertussis,13
30,10,1,2,0,NGA,pertussis,13
31,10,1,2,0,NGA,pertussis,13
32,10,1,2,0,NGA,pertussis,13
33,10,1,2,0,NGA,pertussis,13
34,10,1,2,0,NGA,pertussis,13
35,10,1,2,0,NGA,pertussis,13
36,10,1,2,0,NGA,pertussis,13
37,10,1,2,0,NGA,pertussis,13
38,10,1,2,0,NGA,pertussis,13
39,10,1,2,0,NGA,pertussis,13
40,10,1,2,0,NGA,pertussis,13
41,10,1,2,0,NGA,pertussis,13
42,10,1,2,0,NGA,pertussis,13
43,10,1,2,0,NGA,pertussis,13
44,10,1,2,0,NGA,pertussis,13
45,10,1,2,0,NGA,pertussis,13
46,10,1,2,0,NGA,pertussis,13
47,10,1,2,0,NGA,pertussis,13
48,10,1,2,0,NGA,pertussis,13
49,10,1,2,0,NGA,pertussis,13
50,10,1,2,0,NGA,pertussis,13
51,10,1,2,0,NGA,pertussis,13
52,10,1,2,0,NGA,pertussis,13
53,10,1,2,0,NGA,pertussis,13
54,10,1,2,0,NGA,pertussis,13
55,10,1,2,0,NGA,pertussis,13
56,10,1,2,0,NGA,pertussis,13
57,10,1,2,0,NGA,pertussis,13
58,10,1,2,0,NGA,pertussis,13
59,10,1,2,0,NGA,pertussis,13
60,10,1,2,0,NGA,pertussis,13
61,10,1,2,0,NGA,pertussis,13
62,10,1,2,0,NGA,pertussis,13
63,10,1,2,0,NGA,pertussis,13
64,10,1,2,0,NGA,pertussis,13
65,10,1,2,0,NGA,pertussis,13
66,10,1,2,0,NGA,pertussis,13
67,10,1,2,0,NGA,pertussis,13
68,10,1,2,0,NGA,pertussis,13
69,10,1,2,0,NGA,pertussis,13
70,10,1,2,0,NGA,pertussis,13
71,10,1,2,0,NGA,pertussis,13
72,10,1,2,0,NGA,pertussis,13
73,10,1,2,0,NGA,pertussis,13
74,10,1,2,0,NGA,pertussis,13
75,10,1,2,0,NGA,pertussis,13
76,10,1,2,0,NGA,pertussis,13
77,10,1,2,0,NGA,pertussis,13
78,10,1,2,0,NGA,pertussis,13
79,10,1,2,0,NGA,pertussis,13
80,10,1,2,0,NGA,pertussis,13
81,10,1,2,0,NGA,pertussis,13
82,10,1,2,0,NGA,pertussis,13
83,10,1,2,0,NGA,pertussis,13
84,10,1,2,0,NGA,pertussis,13
85,10,1,2,0,NGA,pertussis,13
86,10,1,2,0,NGA,pertussis,13
87,10,1,2,0,NGA,pertussis,13
88,10,1,2,0,NGA,pertussis,13
89,10,1,2,0,NGA,pertussis,13
90,10,1,2,0,NGA,pertussis,13
91,10,1,2,0,NGA,pertussis,13
92,10,1,2,0,NGA,pertussis,13
93,10,1,2,0,NGA,pertussis,13
94,10,1,2,0,NGA,pertussis,13
95,10,1,2,0,NGA,pertussis,13
96,10,1,2,0,NGA,pertussis,13
97,10,1,2,0,NGA,pertussis,13
98,10,1,2,0,NGA,pertussis,13
99,10,1,2,0,NGA,pertussis,13
100,10,1,2,0,NGA,pertussis,13
101,10,1,2,0,NGA,pertussis,13
1,11,1,2,0,NGA,pertussis,13
2,11,1,2,0,NGA,pertussis,13
3,11,1,2,0,NGA,pertussis,13
4,11,1,2,0,NGA,pertussis,13
5,11,1,2,0,NGA,pertussis,13
6,11,1,2,0,NGA,pertussis,13
7,11,1,2,0,NGA,pertussis,13
8,11,1,2,0,NGA,pertussis,13
9,11,1,2,0,NGA,pertussis,13
10,11,1,2,0,NGA,pertussis,13
11,11,1,2,0,NGA,pertussis,13
12,11,1,2,0,NGA,pertussis,13
13,11,1,2,0,NGA,pertussis,13
14,11,1,2,0,NGA,pertussis,13
15,11,1,2,0,NGA,pertussis,13
16,11,1,2,0,NGA,pertussis,13
17,11,1,2,0,NGA,pertussis,13
18,11,1,2,0,NGA,pertussis,13
19,11,1,2,0,NGA,pertussis,13
20,11,1,2,0,NGA,pertussis,13
21,11,1,2,0,NGA,pertussis,13
22,11,1,2,0,NGA,pertussis,13
23,11,1,2,0,NGA,pertussis,13
24,11,1,2,0,NGA,pertussis,13
25,11,1,2,0,NGA,pertussis,13
26,11,1,2,0,NGA,pertussis,13
27,11,1,2,0,NGA,pertussis,13
28,11,1,2,0,NGA,pertussis,13
29,11,1,2,0,NGA,pertussis,13
30,11,1,2,0,NGA,pertussis,13
31,11,1,2,0,NGA,pertussis,13
32,11,1,2,0,NGA,pertussis,13
33,11,1,2,0,NGA,pertussis,13
34,11,1,2,0,NGA,pertussis,13
35,11,1,2,0,NGA,pertussis,13
36,11,1,2,0,NGA,pertussis,13
37,11,1,2,0,NGA,pertussis,13
38,11,1,2,0,NGA,pertussis,13
39,11,1,2,0,NGA,pertussis,13
40,11,1,2,0,NGA,pertussis,13
41,11,1,2,0,NGA,pertussis,13
42,11,1,2,0,NGA,pertussis,13
43,11,1,2,0,NGA,pertussis,13
44,11,1,2,0,NGA,pertussis,13
45,11,1,2,0,NGA,pertussis,13
46,11,1,2,0,NGA,pertussis,13
47,11,1,2,0,NGA,pertussis,13
48,11,1,2,0,NGA,pertussis,13
49,11,1,2,0,NGA,pertussis,13
50,11,1,2,0,NGA,pertussis,13
51,11,1,2,0,NGA,pertussis,13
52,11,1,2,0,NGA,pertussis,13
53,11,1,2,0,NGA,pertussis,13
54,11,1,2,0,NGA,pertussis,13
55,11,1,2,0,NGA,pertussis,13
56,11,1,2,0,NGA,pertussis,13
57,11,1,2,0,NGA,pertussis,13
58,11,1,2,0,NGA,pertussis,13
59,11,1,2,0,NGA,pertussis,13
60,11,1,2,0,NGA,pertussis,13
61,11,1,2,0,NGA,pertussis,13
62,11,1,2,0,NGA,pertussis,13
63,11,1,2,0,NGA,pertussis,13
64,11,1,2,0,NGA,pertussis,13
65,11,1,2,0,NGA,pertussis,13
66,11,1,2,0,NGA,pertussis,13
67,11,1,2,0,NGA,pertussis,13
68,11,1,2,0,NGA,pertussis,13
69,11,1,2,0,NGA,pertussis,13
70,11,1,2,0,NGA,pertussis,13
71,11,1,2,0,NGA,pertussis,13
72,11,1,2,0,NGA,pertussis,13
73,11,1,2,0,NGA,pertussis,13
74,11,1,2,0,NGA,pertussis,13
75,11,1,2,0,NGA,pertussis,13
76,11,1,2,0,NGA,pertussis,13
77,11,1,2,0,NGA,pertussis,13
78,11,1,2,0,NGA,pertussis,13
79,11,1,2,0,NGA,pertussis,13
80,11,1,2,0,NGA,pertussis,13
81,11,1,2,0,NGA,pertussis,13
82,11,1,2,0,NGA,pertussis,13
83,11,1,2,0,NGA,pertussis,13
84,11,1,2,0,NGA,pertussis,13
85,11,1,2,0,NGA,pertussis,13
86,11,1,2,0,NGA,pertussis,13
87,11,1,2,0,NGA,pertussis,13
88,11,1,2,0,NGA,pertussis,13
89,11,1,2,0,NGA,pertussis,13
90,11,1,2,0,NGA,pertussis,13
91,11,1,2,0,NGA,pertussis,13
92,11,1,2,0,NGA,pertussis,13
93,11,1,2,0,NGA,pertussis,13
94,11,1,2,0,NGA,pertussis,13
95,11,1,2,0,NGA,pertussis,13
96,11,1,2,0,NGA,pertussis,13
97,11,1,2,0,NGA,pertussis,13
98,11,1,2,0,NGA,pertussis,13
99,11,1,2,0,NGA,pertussis,13
100,11,1,2,0,NGA,pertussis,13
101,11,1,2,0,NGA,pertussis,13
1,1,1,2,0,NGA,pertussis,13
2,1,1,2,0,NGA,pertussis,13
3,1,1,2,0,NGA,pertussis,13
4,1,1,2,0,NGA,pertussis,13
5,1,1,2,0,NGA,pertussis,13
6,1,1,2,0,NGA,pertussis,13
7,1,1,2,0,NGA,pertussis,13
8,1,1,2,0,NGA,pertussis,13
9,1,1,2,0,NGA,pertussis,13
10,1,1,2,0,NGA,pertussis,13
11,1,1,2,0,NGA,pertussis,13
12,1,1,2,0,NGA,pertussis,13
13,1,1,2,0,NGA,pertussis,13
14,1,1,2,0,NGA,pertussis,13
15,1,1,2,0,NGA,pertussis,13
16,1,1,2,0,NGA,pertussis,13
17,1,1,2,0,NGA,pertussis,13
18,1,1,2,0,NGA,pertussis,13
19,1,1,2,0,NGA,pertussis,13
20,1,1,2,0,NGA,pertussis,13
21,1,1,2,0,NGA,pertussis,13
22,1,1,2,0,NGA,pertussis,13
23,1,1,2,0,NGA,pertussis,13
24,1,1,2,0,NGA,pertussis,13
25,1,1,2,0,NGA,pertussis,13
26,1,1,2,0,NGA,pertussis,13
27,1,1,2,0,NGA,pertussis,13
28,1,1,2,0,NGA,pertussis,13
29,1,1,2,0,NGA,pertussis,13
30,1,1,2,0,NGA,pertussis,13
31,1,1,2,0,NGA,pertussis,13
32,1,1,2,0,NGA,pertussis,13
33,1,1,2,0,NGA,pertussis,13
34,1,1,2,0,NGA,pertussis,13
35,1,1,2,0,NGA,pertussis,13
36,1,1,2,0,NGA,pertussis,13
37,1,1,2,0,NGA,pertussis,13
38,1,1,2,0,NGA,pertussis,13
39,1,1,2,0,NGA,pertussis,13
40,1,1,2,0,NGA,pertussis,13
41,1,1,2,0,NGA,pertussis,13
42,1,1,2,0,NGA,pertussis,13
43,1,1,2,0,NGA,pertussis,13
44,1,1,2,0,NGA,pertussis,13
45,1,1,2,0,NGA,pertussis,13
46,1,1,2,0,NGA,pertussis,13
47,1,1,2,0,NGA,pertussis,13
48,1,1,2,0,NGA,pertussis,13
49,1,1,2,0,NGA,pertussis,13
50,1,1,2,0,NGA,pertussis,13
51,1,1,2,0,NGA,pertussis,13
52,1,1,2,0,NGA,pertussis,13
53,1,1,2,0,NGA,pertussis,13
54,1,1,2,0,NGA,pertussis,13
55,1,1,2,0,NGA,pertussis,13
56,1,1,2,0,NGA,pertussis,13
57,1,1,2,0,NGA,pertussis,13
58,1,1,2,0,NGA,pertussis,13
59,1,1,2,0,NGA,pertussis,13
60,1,1,2,0,NGA,pertussis,13
61,1,1,2,0,NGA,pertussis,13
62,1,1,2,0,NGA,pertussis,13
63,1,1,2,0,NGA,pertussis,13
64,1,1,2,0,NGA,pertussis,13
65,1,1,2,0,NGA,pertussis,13
66,1,1,2,0,NGA,pertussis,13
67,1,1,2,0,NGA,pertussis,13
68,1,1,2,0,NGA,pertussis,13
69,1,1,2,0,NGA,pertussis,13
70,1,1,2,0,NGA,pertussis,13
71,1,1,2,0,NGA,pertussis,13
72,1,1,2,0,NGA,pertussis,13
73,1,1,2,0,NGA,pertussis,13
74,1,1,2,0,NGA,pertussis,13
75,1,1,2,0,NGA,pertussis,13
76,1,1,2,0,NGA,pertussis,13
77,1,1,2,0,NGA,pertussis,13
78,1,1,2,0,NGA,pertussis,13
79,1,1,2,0,NGA,pertussis,13
80,1,1,2,0,NGA,pertussis,13
81,1,1,2,0,NGA,pertussis,13
82,1,1,2,0,NGA,pertussis,13
83,1,1,2,0,NGA,pertussis,13
84,1,1,2,0,NGA,pertussis,13
85,1,1,2,0,NGA,pertussis,13
86,1,1,2,0,NGA,pertussis,13
87,1,1,2,0,NGA,pertussis,13
88,1,1,2,0,NGA,pertussis,13
89,1,1,2,0,NGA,pertussis,13
90,1,1,2,0,NGA,pertussis,13
91,1,1,2,0,NGA,pertussis,13
92,1,1,2,0,NGA,pertussis,13
93,1,1,2,0,NGA,pertussis,13
94,1,1,2,0,NGA,pertussis,13
95,1,1,2,0,NGA,pertussis,13
96,1,1,2,0,NGA,pertussis,13
97,1,1,2,0,NGA,pertussis,13
98,1,1,2,0,NGA,pertussis,13
99,1,1,2,0,NGA,pertussis,13
100,1,1,2,0,NGA,pertussis,13
101,1,1,2,0,NGA,pertussis,13
1,2,1,2,0,NGA,pertussis,13
2,2,1,2,0,NGA,pertussis,13
3,2,1,2,0,NGA,pertussis,13
4,2,1,2,0,NGA,pertussis,13
5,2,1,2,0,NGA,pertussis,13
6,2,1,2,0,NGA,pertussis,13
7,2,1,2,0,NGA,pertussis,13
8,2,1,2,0,NGA,pertussis,13
9,2,1,2,0,NGA,pertussis,13
10,2,1,2,0,NGA,pertussis,13
11,2,1,2,0,NGA,pertussis,13
12,2,1,2,0,NGA,pertussis,13
13,2,1,2,0,NGA,pertussis,13
14,2,1,2,0,NGA,pertussis,13
15,2,1,2,0,NGA,pertussis,13
16,2,1,2,0,NGA,pertussis,13
17,2,1,2,0,NGA,pertussis,13
18,2,1,2,0,NGA,pertussis,13
19,2,1,2,0,NGA,pertussis,13
20,2,1,2,0,NGA,pertussis,13
21,2,1,2,0,NGA,pertussis,13
22,2,1,2,0,NGA,pertussis,13
23,2,1,2,0,NGA,pertussis,13
24,2,1,2,0,NGA,pertussis,13
25,2,1,2,0,NGA,pertussis,13
26,2,1,2,0,NGA,pertussis,13
27,2,1,2,0,NGA,pertussis,13
28,2,1,2,0,NGA,pertussis,13
29,2,1,2,0,NGA,pertussis,13
30,2,1,2,0,NGA,pertussis,13
31,2,1,2,0,NGA,pertussis,13
32,2,1,2,0,NGA,pertussis,13
33,2,1,2,0,NGA,pertussis,13
34,2,1,2,0,NGA,pertussis,13
35,2,1,2,0,NGA,pertussis,13
36,2,1,2,0,NGA,pertussis,13
37,2,1,2,0,NGA,pertussis,13
38,2,1,2,0,NGA,pertussis,13
39,2,1,2,0,NGA,pertussis,13
40,2,1,2,0,NGA,pertussis,13
41,2,1,2,0,NGA,pertussis,13
42,2,1,2,0,NGA,pertussis,13
43,2,1,2,0,NGA,pertussis,13
44,2,1,2,0,NGA,pertussis,13
45,2,1,2,0,NGA,pertussis,13
46,2,1,2,0,NGA,pertussis,13
47,2,1,2,0,NGA,pertussis,13
48,2,1,2,0,NGA,pertussis,13
49,2,1,2,0,NGA,pertussis,13
50,2,1,2,0,NGA,pertussis,13
51,2,1,2,0,NGA,pertussis,13
52,2,1,2,0,NGA,pertussis,13
53,2,1,2,0,NGA,pertussis,13
54,2,1,2,0,NGA,pertussis,13
55,2,1,2,0,NGA,pertussis,13
56,2,1,2,0,NGA,pertussis,13
57,2,1,2,0,NGA,pertussis,13
58,2,1,2,0,NGA,pertussis,13
59,2,1,2,0,NGA,pertussis,13
60,2,1,2,0,NGA,pertussis,13
61,2,1,2,0,NGA,pertussis,13
62,2,1,2,0,NGA,pertussis,13
63,2,1,2,0,NGA,pertussis,13
64,2,1,2,0,NGA,pertussis,13
65,2,1,2,0,NGA,pertussis,13
66,2,1,2,0,NGA,pertussis,13
67,2,1,2,0,NGA,pertussis,13
68,2,1,2,0,NGA,pertussis,13
69,2,1,2,0,NGA,pertussis,13
70,2,1,2,0,NGA,pertussis,13
71,2,1,2,0,NGA,pertussis,13
72,2,1,2,0,NGA,pertussis,13
73,2,1,2,0,NGA,pertussis,13
74,2,1,2,0,NGA,pertussis,13
75,2,1,2,0,NGA,pertussis,13
76,2,1,2,0,NGA,pertussis,13
77,2,1,2,0,NGA,pertussis,13
78,2,1,2,0,NGA,pertussis,13
79,2,1,2,0,NGA,pertussis,13
80,2,1,2,0,NGA,pertussis,13
81,2,1,2,0,NGA,pertussis,13
82,2,1,2,0,NGA,pertussis,13
83,2,1,2,0,NGA,pertussis,13
84,2,1,2,0,NGA,pertussis,13
85,2,1,2,0,NGA,pertussis,13
86,2,1,2,0,NGA,pertussis,13
87,2,1,2,0,NGA,pertussis,13
88,2,1,2,0,NGA,pertussis,13
89,2,1,2,0,NGA,pertussis,13
90,2,1,2,0,NGA,pertussis,13
91,2,1,2,0,NGA,pertussis,13
92,2,1,2,0,NGA,pertussis,13
93,2,1,2,0,NGA,pertussis,13
94,2,1,2,0,NGA,pertussis,13
95,2,1,2,0,NGA,pertussis,13
96,2,1,2,0,NGA,pertussis,13
97,2,1,2,0,NGA,pertussis,13
98,2,1,2,0,NGA,pertussis,13
99,2,1,2,0,NGA,pertussis,13
100,2,1,2,0,NGA,pertussis,13
101,2,1,2,0,NGA,pertussis,13
1,3,1,2,0,NGA,pertussis,13
2,3,1,2,0,NGA,pertussis,13
3,3,1,2,0,NGA,pertussis,13
4,3,1,2,0,NGA,pertussis,13
5,3,1,2,0,NGA,pertussis,13
6,3,1,2,0,NGA,pertussis,13
7,3,1,2,0,NGA,pertussis,13
8,3,1,2,0,NGA,pertussis,13
9,3,1,2,0,NGA,pertussis,13
10,3,1,2,0,NGA,pertussis,13
11,3,1,2,0,NGA,pertussis,13
12,3,1,2,0,NGA,pertussis,13
13,3,1,2,0,NGA,pertussis,13
14,3,1,2,0,NGA,pertussis,13
15,3,1,2,0,NGA,pertussis,13
16,3,1,2,0,NGA,pertussis,13
17,3,1,2,0,NGA,pertussis,13
18,3,1,2,0,NGA,pertussis,13
19,3,1,2,0,NGA,pertussis,13
20,3,1,2,0,NGA,pertussis,13
21,3,1,2,0,NGA,pertussis,13
22,3,1,2,0,NGA,pertussis,13
23,3,1,2,0,NGA,pertussis,13
24,3,1,2,0,NGA,pertussis,13
25,3,1,2,0,NGA,pertussis,13
26,3,1,2,0,NGA,pertussis,13
27,3,1,2,0,NGA,pertussis,13
28,3,1,2,0,NGA,pertussis,13
29,3,1,2,0,NGA,pertussis,13
30,3,1,2,0,NGA,pertussis,13
31,3,1,2,0,NGA,pertussis,13
32,3,1,2,0,NGA,pertussis,13
33,3,1,2,0,NGA,pertussis,13
34,3,1,2,0,NGA,pertussis,13
35,3,1,2,0,NGA,pertussis,13
36,3,1,2,0,NGA,pertussis,13
37,3,1,2,0,NGA,pertussis,13
38,3,1,2,0,NGA,pertussis,13
39,3,1,2,0,NGA,pertussis,13
40,3,1,2,0,NGA,pertussis,13
41,3,1,2,0,NGA,pertussis,13
42,3,1,2,0,NGA,pertussis,13
43,3,1,2,0,NGA,pertussis,13
44,3,1,2,0,NGA,pertussis,13
45,3,1,2,0,NGA,pertussis,13
46,3,1,2,0,NGA,pertussis,13
47,3,1,2,0,NGA,pertussis,13
48,3,1,2,0,NGA,pertussis,13
49,3,1,2,0,NGA,pertussis,13
50,3,1,2,0,NGA,pertussis,13
51,3,1,2,0,NGA,pertussis,13
52,3,1,2,0,NGA,pertussis,13
53,3,1,2,0,NGA,pertussis,13
54,3,1,2,0,NGA,pertussis,13
55,3,1,2,0,NGA,pertussis,13
56,3,1,2,0,NGA,pertussis,13
57,3,1,2,0,NGA,pertussis,13
58,3,1,2,0,NGA,pertussis,13
59,3,1,2,0,NGA,pertussis,13
60,3,1,2,0,NGA,pertussis,13
61,3,1,2,0,NGA,pertussis,13
62,3,1,2,0,NGA,pertussis,13
63,3,1,2,0,NGA,pertussis,13
64,3,1,2,0,NGA,pertussis,13
65,3,1,2,0,NGA,pertussis,13
66,3,1,2,0,NGA,pertussis,13
67,3,1,2,0,NGA,pertussis,13
68,3,1,2,0,NGA,pertussis,13
69,3,1,2,0,NGA,pertussis,13
70,3,1,2,0,NGA,pertussis,13
71,3,1,2,0,NGA,pertussis,13
72,3,1,2,0,NGA,pertussis,13
73,3,1,2,0,NGA,pertussis,13
74,3,1,2,0,NGA,pertussis,13
75,3,1,2,0,NGA,pertussis,13
76,3,1,2,0,NGA,pertussis,13
77,3,1,2,0,NGA,pertussis,13
78,3,1,2,0,NGA,pertussis,13
79,3,1,2,0,NGA,pertussis,13
80,3,1,2,0,NGA,pertussis,13
81,3,1,2,0,NGA,pertussis,13
82,3,1,2,0,NGA,pertussis,13
83,3,1,2,0,NGA,pertussis,13
84,3,1,2,0,NGA,pertussis,13
85,3,1,2,0,NGA,pertussis,13
86,3,1,2,0,NGA,pertussis,13
87,3,1,2,0,NGA,pertussis,13
88,3,1,2,0,NGA,pertussis,13
89,3,1,2,0,NGA,pertussis,13
90,3,1,2,0,NGA,pertussis,13
91,3,1,2,0,NGA,pertussis,13
92,3,1,2,0,NGA,pertussis,13
93,3,1,2,0,NGA,pertussis,13
94,3,1,2,0,NGA,pertussis,13
95,3,1,2,0,NGA,pertussis,13
96,3,1,2,0,NGA,pertussis,13
97,3,1,2,0,NGA,pertussis,13
98,3,1,2,0,NGA,pertussis,13
99,3,1,2,0,NGA,pertussis,13
100,3,1,2,0,NGA,pertussis,13
101,3,1,2,0,NGA,pertussis,13
1,4,1,2,0,NGA,pertussis,13
2,4,1,2,0,NGA,pertussis,13
3,4,1,2,0,NGA,pertussis,13
4,4,1,2,0,NGA,pertussis,13
5,4,1,2,0,NGA,pertussis,13
6,4,1,2,0,NGA,pertussis,13
7,4,1,2,0,NGA,pertussis,13
8,4,1,2,0,NGA,pertussis,13
9,4,1,2,0,NGA,pertussis,13
10,4,1,2,0,NGA,pertussis,13
11,4,1,2,0,NGA,pertussis,13
12,4,1,2,0,NGA,pertussis,13
13,4,1,2,0,NGA,pertussis,13
14,4,1,2,0,NGA,pertussis,13
15,4,1,2,0,NGA,pertussis,13
16,4,1,2,0,NGA,pertussis,13
17,4,1,2,0,NGA,pertussis,13
18,4,1,2,0,NGA,pertussis,13
19,4,1,2,0,NGA,pertussis,13
20,4,1,2,0,NGA,pertussis,13
21,4,1,2,0,NGA,pertussis,13
22,4,1,2,0,NGA,pertussis,13
23,4,1,2,0,NGA,pertussis,13
24,4,1,2,0,NGA,pertussis,13
25,4,1,2,0,NGA,pertussis,13
26,4,1,2,0,NGA,pertussis,13
27,4,1,2,0,NGA,pertussis,13
28,4,1,2,0,NGA,pertussis,13
29,4,1,2,0,NGA,pertussis,13
30,4,1,2,0,NGA,pertussis,13
31,4,1,2,0,NGA,pertussis,13
32,4,1,2,0,NGA,pertussis,13
33,4,1,2,0,NGA,pertussis,13
34,4,1,2,0,NGA,pertussis,13
35,4,1,2,0,NGA,pertussis,13
36,4,1,2,0,NGA,pertussis,13
37,4,1,2,0,NGA,pertussis,13
38,4,1,2,0,NGA,pertussis,13
39,4,1,2,0,NGA,pertussis,13
40,4,1,2,0,NGA,pertussis,13
41,4,1,2,0,NGA,pertussis,13
42,4,1,2,0,NGA,pertussis,13
43,4,1,2,0,NGA,pertussis,13
44,4,1,2,0,NGA,pertussis,13
45,4,1,2,0,NGA,pertussis,13
46,4,1,2,0,NGA,pertussis,13
47,4,1,2,0,NGA,pertussis,13
48,4,1,2,0,NGA,pertussis,13
49,4,1,2,0,NGA,pertussis,13
